logFC	logCPM	F	PValue	FDR
PB.10989	-0.684096050466753	1.32932411811445	2.27165363559446	0.168351590188992	0.849397421306584
PB.23510	0.403900284827254	2.60811854273594	2.27165286817936	0.168351654208832	0.849397421306584
PB.16206	0.207384675749666	7.17514413812028	2.27100435100417	0.168405766867175	0.849397421306584
PB.17699	0.211548963471442	6.66414510223886	2.2688245619961	0.168587819804261	0.849397421306584
PB.15876	0.350417804660763	6.91279958085803	2.26815817160654	0.168643528167268	0.849397421306584
PB.8060	-0.76167975899483	1.42208407794264	2.26770395745082	0.168681513260549	0.849397421306584
PB.22610	0.234250187592385	7.11609898408991	2.26699811542024	0.168740564170879	0.849397421306584
PB.3612	0.289617934679296	4.92691376961757	2.26538361183826	0.168875737591212	0.849397421306584
PB.12677	-0.367535472310227	4.5398328031369	2.26497291282863	0.168910146174567	0.849397421306584
PB.15523	0.734401842775063	4.88704360682432	2.26358972716161	0.169026099000021	0.849397421306584
PB.5182	0.264191862997318	8.8977544510048	2.26277187442862	0.169094709756609	0.849397421306584
PB.19129	-0.19208614802357	7.07481110935889	2.25905463321058	0.169407022594443	0.849397421306584
PB.14652	-0.377351115814083	3.07140130356199	2.25836014524115	0.169465456928912	0.849397421306584
PB.3136	0.366522007028297	3.33047493529333	2.25827365415639	0.169472736185905	0.849397421306584
PB.4984	-0.755310909512209	1.26274509650395	2.25625626322187	0.169642642097597	0.849397421306584
PB.10355	-0.297985308947861	4.12666690634479	2.2551373622288	0.169736974605489	0.849397421306584
PB.18430	-0.172381768812579	9.00772844272374	2.25453777797044	0.16978755326264	0.849397421306584
PB.11481	0.62584845009794	3.82042665966116	2.25446360411116	0.169793811686003	0.849397421306584
PB.7916	0.945094133108426	2.41316124137243	2.25443452673975	0.169796265174753	0.849397421306584
PB.2620	0.488819204057469	2.3374749269683	2.25263387703215	0.169948292494695	0.849397421306584
PB.11479	-0.632186399158058	1.93551252121613	2.2518167723927	0.170017339849591	0.849397421306584
PB.13691	0.267807342744191	13.2456359619221	2.25106313140018	0.170081057556813	0.849397421306584
PB.14993	0.250299386430244	6.47010921138386	2.25026861459965	0.170148265677954	0.849397421306584
PB.15583	0.705129631067814	5.34211625196302	2.24977192949782	0.170190298238666	0.849397421306584
PB.5450	0.444705749867907	3.60694435294462	2.24769783522998	0.170365970725864	0.849397421306584
PB.19548	-1.09022329597175	1.54383213621124	2.24701441668683	0.170423908192527	0.849397421306584
PB.25719	0.676462974544235	3.01785169522804	2.24652698046072	0.170465247135701	0.849397421306584
PB.6504	-0.267940074181699	4.26277971584496	2.24394397782429	0.170684532330931	0.849397421306584
PB.12153	-0.178708129958263	8.35414704345145	2.24364310240339	0.170710099765677	0.849397421306584
PB.10182	-0.653913570136559	0.967873497556113	2.2403274123808	0.170992195434543	0.849397421306584
PB.15062	0.29753563792051	4.62930206039684	2.2398152073598	0.171035828815549	0.849397421306584
PB.21435	-0.350798975679387	5.28422318819385	2.23941853870501	0.171069630175104	0.849397421306584
PB.24620	0.186625854051619	8.77342756127473	2.23851006326367	0.171147077778594	0.849397421306584
PB.1595	0.292261337916293	4.57226208304117	2.23835176650428	0.171160577378559	0.849397421306584
PB.6874	-0.497221373803334	3.31658428759953	2.237710706402	0.171215261734723	0.849397421306584
PB.9738	-0.211416408396148	11.0006151033459	2.23752084888715	0.171231461629286	0.849397421306584
PB.371	-0.29040059973982	4.82557490180321	2.23751166574685	0.171232245247231	0.849397421306584
PB.7073	0.27594846044568	7.46492114777674	2.23667340183364	0.171303796357654	0.849397421306584
PB.21156	-0.590225155180159	1.3814571890243	2.23633496899316	0.17133269504648	0.849397421306584
PB.26579	0.392734258364641	4.36706807669572	2.23534773413667	0.171417031963301	0.849397421306584
PB.17317	0.2719428520291	6.12611635424847	2.23485529767563	0.171459120256378	0.849397421306584
PB.15788	-0.321080479148938	5.62256950450903	2.2332442858389	0.171596909072757	0.849397421306584
PB.19715	-0.221360557883956	6.38876731675071	2.23272602048798	0.171641267413585	0.849397421306584
PB.11471	-0.451760256677363	7.10499806868469	2.23268516699895	0.171644764715551	0.849397421306584
PB.2655	0.334479544591934	5.90526635875477	2.23244775674231	0.171665090330939	0.849397421306584
PB.14335	-0.631993884182912	2.10428959169473	2.23167138667348	0.171731580838984	0.849397421306584
PB.17055	-0.60902368529692	3.12899661646667	2.23029031253765	0.17184994493472	0.849397421306584
PB.2780	-0.532559160995695	4.11472308817537	2.23013478611006	0.171863281055138	0.849397421306584
PB.12112	0.20333118862778	7.25992627199794	2.2299544958301	0.171878742362758	0.849397421306584
PB.21921	0.22225632882691	6.31627119756028	2.22918064129832	0.171945127571921	0.849397421306584
PB.15783	-0.37556781485146	6.22553518427845	2.22896883037329	0.171963303768412	0.849397421306584
PB.1483	-0.621541077477454	0.81651881833107	2.22814910608514	0.172033671212578	0.849397421306584
PB.10933	0.62264241734343	1.07568716912736	2.22584765075012	0.172231440325814	0.849510625957693
PB.27369	-0.404311350454579	5.52736720326747	2.22533154234972	0.172275832340272	0.849510625957693
PB.7631	-0.305016537716872	4.48572839321926	2.22525295715309	0.172282593026979	0.849510625957693
PB.24645	0.232798437717894	5.55440727080631	2.22307128665084	0.172470423795765	0.850065108891978
PB.13030	0.303233452318085	4.5584626401526	2.22193313221924	0.172568521725671	0.850085355635101
PB.3942	0.433580383723705	3.43314327226969	2.22077784581013	0.172668172523355	0.850085355635101
PB.17593	0.323339538336071	5.18729812717363	2.22040118711379	0.172700678350627	0.850085355635101
PB.23214	-0.301075809837246	5.06751382002717	2.21809028468652	0.172900289435571	0.850696581136533
PB.706	0.378928379420218	3.23763846167199	2.21386260262028	0.173266266807998	0.851438477786252
PB.6981	0.387589835045224	2.62436852837452	2.21194986213481	0.173432187053735	0.851438477786252
PB.2101	-0.353671263611048	3.24015255920381	2.21127981808428	0.173490360104534	0.851438477786252
PB.2116	0.467151182616461	10.1310344459292	2.21110475088726	0.173505563690928	0.851438477786252
PB.10804	-0.160913623013381	7.94961138789604	2.21092154972646	0.173521475572793	0.851438477786252
PB.17680	-0.201741935854447	6.16914478795282	2.21085315931947	0.173527416101108	0.851438477786252
PB.16671	-0.275350253245097	6.48266495631921	2.20983726093415	0.173615691101406	0.851438477786252
PB.23168	0.211038414928864	9.64151448872525	2.20938401805901	0.17365509434321	0.851438477786252
PB.6822	0.386975077447512	4.60650580357828	2.20806973583638	0.173769420748316	0.851564896870107
PB.9921	-0.510950310473453	1.94798541548118	2.20723534408784	0.17384205480553	0.851564896870107
PB.19360	0.184990963876818	8.2580825635489	2.20648487075116	0.173907418417297	0.851564896870107
PB.9189	0.472511972758375	2.34627125670139	2.2028774570641	0.174222070629802	0.851574521378492
PB.11886	-0.567851715745862	6.13033616368731	2.20234871831776	0.17426825316761	0.851574521378492
PB.6694	0.25307411833984	4.57822188842152	2.20151521203597	0.174341088792706	0.851574521378492
PB.22629	0.51869374821874	1.89281912668685	2.20128584994526	0.174361138653266	0.851574521378492
PB.18942	-0.68774510205243	0.592548315118474	2.20058323864207	0.174422577147305	0.851574521378492
PB.15455	-0.560768404204311	1.39682425311336	2.20042519157524	0.174436401257904	0.851574521378492
PB.18081	0.316137504446869	5.39992314906821	2.20033265476117	0.17444449597726	0.851574521378492
PB.3569	0.549749746439331	0.99860417502359	2.1995440719148	0.174513498173778	0.851574521378492
PB.16825	-0.153423505757979	8.05408305257165	2.1954841865723	0.174869322716689	0.852941761365094
PB.10911	0.313577487420799	6.76085208649314	2.18968113210005	0.175379612692348	0.855060913243239
PB.13118	0.34165687789604	4.84866112891653	2.18836429821282	0.175495685399994	0.855257063204723
PB.10592	-0.302753715847279	5.44165317106062	2.18696851592748	0.175618829298008	0.855359438039791
PB.1047	-0.737599873766623	4.92272278226755	2.18603386166897	0.175701354495271	0.855359438039791
PB.20558	0.222189421338538	7.8950668617836	2.18499940410892	0.175792752335675	0.855359438039791
PB.2022	0.323755422235039	4.92926605373141	2.18469010872872	0.175820091990444	0.855359438039791
PB.17618	-0.21638026760417	6.04198586307386	2.18320529456371	0.175951418957839	0.855374091014077
PB.2969	-0.465874796335385	2.36896961539917	2.18134364349687	0.176116261503431	0.855374091014077
PB.10520	0.391200475461242	4.23351111878807	2.18129538630447	0.1761205372536	0.855374091014077
PB.27184	-0.425858874034424	2.9118495191683	2.18122799295692	0.176126508764271	0.855374091014077
PB.9329	-0.564252770448101	1.40452165378818	2.1790748334532	0.176317436146499	0.855619226233177
PB.13497	-0.225294982278408	5.80658371501303	2.1789475726701	0.176328729428563	0.855619226233177
PB.10609	0.846215589538359	2.29393464335936	2.17757968030729	0.176450179090696	0.855637204121284
PB.16813	-0.215336125421942	5.02508905578808	2.17602316406558	0.176588512179265	0.855637204121284
PB.25301	0.273050869849584	5.64197402487826	2.17372925081239	0.176792645173979	0.855637204121284
PB.16501	-0.36288927940365	4.0297075896415	2.17368916306571	0.176796215350237	0.855637204121284
PB.15502	0.273101117001664	5.71091423051817	2.17349242534893	0.17681373802223	0.855637204121284
PB.22564	-0.274228461165312	4.40751673678314	2.17105309758866	0.177031192892103	0.855637204121284
PB.21125	-0.720255734471117	2.31955060811601	2.17057774203427	0.177073610351361	0.855637204121284
PB.1133	0.190994517024263	8.18853548314543	2.17023728859084	0.177103998440639	0.855637204121284
PB.3170	0.807343149102254	3.63435015335115	2.17012029626865	0.177114442518051	0.855637204121284
PB.12665	0.551947398214173	8.65691230015236	2.16965924384193	0.177155609381471	0.855637204121284
PB.2917	-0.530556058381971	2.00308728677564	2.16746332299832	0.177351856725777	0.855637204121284
PB.3802	0.660664577153568	2.01462813309955	2.16744803201994	0.177353224286579	0.855637204121284
PB.20665	-0.184221815147327	6.83211254380322	2.16624149006917	0.177461176872818	0.855637204121284
PB.3115	-0.171798205632793	9.60326177950127	2.16491270443469	0.177580168814822	0.855637204121284
PB.12713	0.20420477855488	6.33739882135973	2.16468459203297	0.177600606890191	0.855637204121284
PB.16997	-0.175767443039695	11.5626617047723	2.16348378694781	0.177708246812304	0.855637204121284
PB.7506	-0.304056362718895	3.64383430227312	2.16170972362685	0.177867433505224	0.855637204121284
PB.23847	0.289331872230977	5.31663052338188	2.16042232344545	0.177983071572617	0.855637204121284
PB.13885	-0.196649672457848	7.74332035764443	2.15932729024427	0.178081509973428	0.855637204121284
PB.201	-0.244376239859092	6.3296088982032	2.15912034456263	0.178100121625871	0.855637204121284
PB.11695	0.246120185253187	6.41363262732434	2.15769622814441	0.178228270203813	0.855637204121284
PB.4922	-0.296597894610173	5.57017831462714	2.15554567322821	0.178422021389751	0.855637204121284
PB.16104	0.570322807363484	0.914740306880666	2.15528633496267	0.17844540517292	0.855637204121284
PB.9428	-0.311595692512228	5.64991280648601	2.1549928509346	0.178471872735845	0.855637204121284
PB.27028	0.259617492311462	8.97113397519411	2.15410097218694	0.17855233822713	0.855637204121284
PB.16798	0.699172296762741	1.72656891634376	2.15373357378384	0.178585499131586	0.855637204121284
PB.25813	0.924679112746312	1.5539549254624	2.15345835434592	0.178610345490502	0.855637204121284
PB.22813	0.199920605636936	7.96881965446368	2.15333378044989	0.178621593340671	0.855637204121284
PB.19472	-0.211641503585998	5.14572059641166	2.15101865966528	0.178830799862238	0.855637204121284
PB.2268	0.296677370428536	5.33899158506089	2.15087438692871	0.178843847978048	0.855637204121284
PB.3012	0.640796311805535	1.72289399750187	2.15068705920093	0.178860791918573	0.855637204121284
PB.4375	-0.378821860923671	2.93560798004434	2.15060304506113	0.178868391762743	0.855637204121284
PB.14222	0.270298988594965	5.27999723561167	2.15031634001689	0.178894330105197	0.855637204121284
PB.934	0.636138014329279	1.18326852250669	2.14834562007713	0.179072758619214	0.855637204121284
PB.3375	0.508253250251646	5.81711697418533	2.14770494434455	0.179130816640703	0.855637204121284
PB.19231	-0.663295506684635	1.84208173677183	2.14747586022821	0.179151582364289	0.855637204121284
PB.11390	0.362560031197615	3.08603428137517	2.14651322869872	0.179238877043105	0.855637204121284
PB.27321	-0.243085562632875	4.97217692124435	2.14531819827286	0.179347325812758	0.855637204121284
PB.25560	-0.203484944584083	9.15794557020206	2.14440207596045	0.179430523319657	0.855637204121284
PB.9804	0.338260412195608	3.99264046723527	2.14429522723415	0.179440230140366	0.855637204121284
PB.12786	-0.379596622067239	5.55900950473964	2.14426154089004	0.17944329056902	0.855637204121284
PB.6941	0.589310539966813	7.16730578130767	2.14085169354545	0.179753440190894	0.855906144094656
PB.17923	0.291303873572548	6.52192519349163	2.13932364694397	0.179892660097516	0.855906144094656
PB.22839	-0.260022178227048	4.29895147932585	2.13839352118163	0.179977474423853	0.855906144094656
PB.9828	0.339646161871255	3.23741053600988	2.13805382685411	0.180008463119133	0.855906144094656
PB.10408	0.394068667188161	3.60822663210033	2.13802390781006	0.180011192833962	0.855906144094656
PB.27433	-0.575623441195208	3.06676491114622	2.13778833632567	0.180032687538709	0.855906144094656
PB.10739	-0.23486946011598	6.58834638500535	2.13655601012369	0.180145187200371	0.855906144094656
PB.2210	0.63740206966011	5.96391522777143	2.13446034455219	0.180336718207396	0.855906144094656
PB.11696	0.365665638273371	3.33415739164382	2.13443313667471	0.180339206637083	0.855906144094656
PB.944	0.31123468745526	6.91251027354857	2.13417849305965	0.180362498549609	0.855906144094656
PB.12981	-0.18075399021652	7.04039218792672	2.13408929942	0.180370657927625	0.855906144094656
PB.12977	0.558062752064854	2.68482783621963	2.13250758523792	0.180515434451108	0.855906144094656
PB.22156	-0.350874462782788	8.44078326969499	2.13198249583068	0.180563531097181	0.855906144094656
PB.2874	0.628412013516621	3.77625141296492	2.13002855632057	0.180742657345869	0.855906144094656
PB.3330	0.249117663101778	5.74980220698063	2.1296727054022	0.180775305435613	0.855906144094656
PB.13956	-0.353464348079319	3.83954526989344	2.12949937463278	0.180791210800065	0.855906144094656
PB.19830	-0.745715487608853	1.00411504123676	2.12820349615024	0.180910184127116	0.855906144094656
PB.22554	-0.593695794269323	1.04487820001356	2.12763712906272	0.180962214730953	0.855906144094656
PB.15246	0.2087685025486	6.65795776670342	2.12754028735583	0.180971113325829	0.855906144094656
PB.7628	-0.549332375445137	6.3395607346345	2.12694344854603	0.181025968641844	0.855906144094656
PB.3017	0.224733238542333	5.14443768479393	2.12620838806621	0.18109355855368	0.855906144094656
PB.21928	-1.02888311443308	2.06442202773721	2.12498472523913	0.181206151336739	0.856079500889991
PB.26416	-0.24915382161925	6.61361955601602	2.12401273718169	0.18129565376755	0.856143671497763
PB.448	-0.378463989954469	5.43721890606532	2.12183109220769	0.181496759817768	0.856734600445779
PB.17130	0.182453749530796	8.44888729543067	2.11927155344002	0.181733082476189	0.857491201290368
PB.22088	0.217749139050618	6.5571355808095	2.11612544360902	0.182024129765143	0.858320655303725
PB.12798	0.275473267108301	6.02412247273416	2.11553737734502	0.182078601324248	0.858320655303725
PB.15564	-0.259954519410007	5.70476898773985	2.1149049007517	0.182137210972937	0.858320655303725
PB.18395	0.242228747524438	5.61987436072573	2.11388807244238	0.182231490431673	0.858406231243932
PB.18500	-0.21702806081738	5.45622698451154	2.11122919511172	0.182478329285196	0.858458149611809
PB.20495	0.205106323068557	7.43197316355039	2.11117620319336	0.182483253392792	0.858458149611809
PB.829	0.206312965825666	8.0446018914026	2.1109099298085	0.182507998712883	0.858458149611809
PB.4824	-0.633275937016191	3.5620344384466	2.10891750251907	0.182693302117626	0.858458149611809
PB.12565	-0.425245759697688	5.93776173342935	2.10761592149087	0.182814490676053	0.858458149611809
PB.15856	-0.283069618588907	6.23784212637283	2.1073227902726	0.182841798652399	0.858458149611809
PB.2307	0.25972545324107	5.55906668270347	2.10565755309771	0.182997035474049	0.858458149611809
PB.18738	0.334220201316998	4.49533988277327	2.10527535087886	0.18303269013415	0.858458149611809
PB.14399	-0.596323848265908	2.84399187653147	2.10364071101414	0.1831852868587	0.858458149611809
PB.22480	-0.153708997964002	10.5252410304062	2.10338805866657	0.183208887685974	0.858458149611809
PB.25765	0.806368544032035	0.428409214003353	2.10304900540307	0.183240565839901	0.858458149611809
PB.26786	0.72631337219787	1.26884569850822	2.10217693138477	0.18332207858645	0.858458149611809
PB.27224	0.217526752389928	5.39657481117069	2.10181466942463	0.183355953533105	0.858458149611809
PB.13127	-0.514307307316979	2.60060683163979	2.10171709975093	0.18336507866573	0.858458149611809
PB.2721	0.773146078922028	1.0580388400743	2.10151071580041	0.183384382585337	0.858458149611809
PB.6850	0.23355248276222	6.18629993303337	2.09925715743367	0.183595344805207	0.858853317959667
PB.22414	0.331546056005212	5.24862054324847	2.09815393185299	0.183698739935318	0.858853317959667
PB.25746	-0.246938472653266	5.95651940322773	2.09735605056608	0.183773566748893	0.858853317959667
PB.3160	-0.172551979514226	8.75603737319008	2.09620271598028	0.183881801081236	0.858853317959667
PB.22854	-0.353217865351826	4.25383135024185	2.09565479585799	0.183933250505416	0.858853317959667
PB.27282	0.158435776887983	8.89870363002589	2.09507475450442	0.183987737187592	0.858853317959667
PB.22398	0.525285808975014	1.6322621508536	2.09413853219304	0.184075727822598	0.858853317959667
PB.14049	0.369036436060951	3.34980649655494	2.09363857436427	0.184122739417053	0.858853317959667
PB.23885	0.440985148663596	4.26172965658013	2.09262584708673	0.184218016778071	0.858853317959667
PB.22636	0.267764483955362	5.83960704332324	2.09226857430514	0.184251644812422	0.858853317959667
PB.1260	0.777470504125871	1.08880956456264	2.09117917631168	0.184354234558429	0.858853317959667
PB.11555	0.257685816231035	6.91343816027743	2.09087688237445	0.184382715507702	0.858853317959667
PB.23636	0.288500990074896	7.68382752989266	2.08744895424648	0.184706095842951	0.860004394228305
PB.24474	-1.51881587784904	2.3071832805486	2.0838609113409	0.185045398555582	0.86029199106958
PB.22453	-0.192419120287072	6.3522843813375	2.08317148597291	0.185110689965757	0.86029199106958
PB.9165	0.2118482563555	9.44671762426866	2.08127050105491	0.185290881656665	0.86029199106958
PB.22306	-0.50978147443141	2.25682996107292	2.08082328762475	0.185333306675231	0.86029199106958
PB.24312	0.832466446386426	0.522769173313063	2.0798586639373	0.185424860461273	0.86029199106958
PB.10724	0.353016284301456	5.15800504627966	2.07804313597486	0.185597339885539	0.86029199106958
PB.19918	-0.650682372584312	6.38134854559546	2.07802257963814	0.185599294021632	0.86029199106958
PB.15696	0.262556179841993	6.48492118625801	2.07801803152361	0.185599726380362	0.86029199106958
PB.27088	-0.278154552348942	4.53112054089828	2.07655501310302	0.185738876095783	0.86029199106958
PB.18249	0.255331054646067	6.8581283047531	2.07572414782943	0.185817963357466	0.86029199106958
PB.17169	0.31224778463419	6.2826092907181	2.07517011695587	0.185870724874136	0.86029199106958
PB.5878	-0.471020328463088	1.76355321991739	2.07392154926886	0.185989702523817	0.86029199106958
PB.3083	-0.304325380789991	3.87406768187631	2.07382687611567	0.185998728232922	0.86029199106958
PB.10627	0.305042967047888	5.30357909575903	2.07320902285737	0.186057646041223	0.86029199106958
PB.1546	-0.523107135405347	1.74551555208449	2.07261651386369	0.186114170646567	0.86029199106958
PB.4518	0.721863659688997	1.84458792882934	2.0726055103454	0.186115220586835	0.86029199106958
PB.27397	0.161522488780827	8.23408522678576	2.07222739702744	0.186151304473498	0.86029199106958
PB.3565	-0.306639881212153	6.42113875761501	2.0716229141826	0.186209010686943	0.86029199106958
PB.10537	-0.226312926354009	6.0581082709619	2.0702760601261	0.186337673085949	0.86029199106958
PB.9662	-0.275702684944814	7.88914079540045	2.06975017920502	0.186387941973624	0.86029199106958
PB.20834	-0.219723853134873	6.57697882813925	2.06937260981717	0.18642404504146	0.86029199106958
PB.16586	1.21433818142344	0.361542002989636	2.0691411185919	0.186446184816357	0.86029199106958
PB.19024	-1.59569200581104	5.27156880286412	2.0648557106919	0.186856680518325	0.860393900839026
PB.21127	0.384052641996588	5.9662302895686	2.06386650948646	0.186951608132395	0.860393900839026
PB.1823	-0.37226418523858	4.09063266921652	2.06313961817234	0.187021404862985	0.860393900839026
PB.5017	-0.294345384329157	4.35108822438836	2.06265711363625	0.187067754743993	0.860393900839026
PB.22464	0.269642206873566	6.61379371560079	2.0607837654531	0.187247857200753	0.860393900839026
PB.4872	-0.205488006198006	5.83216839000506	2.06071483360981	0.187254488716538	0.860393900839026
PB.20520	0.307952703594468	7.06092221746824	2.05864332486731	0.187453923730459	0.860393900839026
PB.22921	-1.08636182396712	0.533374836867342	2.05808162349218	0.187508050974504	0.860393900839026
PB.1479	-0.237295395717281	4.97978075437377	2.05730613159616	0.187582814324771	0.860393900839026
PB.21534	0.258133673901	5.76175232627874	2.05584751331528	0.187723545122705	0.860393900839026
PB.20095	0.202211813948726	6.62395433464326	2.05525200544329	0.187781041963462	0.860393900839026
PB.7404	0.307474306649051	4.38884668006243	2.05465041059737	0.187839150601254	0.860393900839026
PB.11748	0.613654100708305	7.35512275360245	2.05427039726385	0.187875868948818	0.860393900839026
PB.10637	-0.23076653331159	5.51774067380515	2.05419360483546	0.187883290102702	0.860393900839026
PB.19927	0.265810462166734	5.5082590404396	2.05382349734177	0.187919062510463	0.860393900839026
PB.1847	0.307408947457327	5.93920838482911	2.0526121740834	0.188036206063709	0.860393900839026
PB.10759	0.534902121457193	1.0918914587897	2.05118290883865	0.188174552736915	0.860393900839026
PB.26303	0.587739334309776	3.58294662454956	2.04939260974348	0.188348039509266	0.860393900839026
PB.12517	-0.202042891402278	6.64793792686943	2.04653409226242	0.188625487849087	0.860393900839026
PB.24349	-0.238782139258481	4.92036076921042	2.04589491649632	0.188687601741063	0.860393900839026
PB.11609	-0.293460993508669	5.64083205751439	2.04515746377581	0.188759300262919	0.860393900839026
PB.23769	-0.390829069133711	3.62556359022131	2.04408280374174	0.188863849391737	0.860393900839026
PB.17524	-0.268283848920305	5.54778859925593	2.04325892890132	0.188944053560855	0.860393900839026
PB.5329	-0.21697856188862	10.5168230824986	2.04208743725692	0.189058177294444	0.860393900839026
PB.3055	0.665147807093153	1.10048554751542	2.04158379625906	0.189107269284751	0.860393900839026
PB.19195	0.497007745901353	6.91491815132363	2.04088260636222	0.189175645817301	0.860393900839026
PB.11527	-0.524655700870214	1.7637450453671	2.04022381718782	0.189239918019769	0.860393900839026
PB.4942	-0.231856997935554	8.35438479567844	2.04015553280035	0.189246581604367	0.860393900839026
PB.5354	0.2251510889794	6.85872909589766	2.04006789879086	0.189255133900333	0.860393900839026
PB.4693	0.259778494468948	4.66855994304162	2.03916111172026	0.189343658816603	0.860393900839026
PB.25916	-0.176806479665687	8.57424650806905	2.03676245336455	0.189578096760025	0.860393900839026
PB.21350	0.558556884385755	3.07370558044658	2.03581085592462	0.189671211605362	0.860393900839026
PB.14306	-0.326321042014516	3.31694784317696	2.03541044454626	0.189710410733026	0.860393900839026
PB.18714	-0.616771400087919	0.707631366574578	2.03458405472304	0.189791346484376	0.860393900839026
PB.11663	0.287247710679973	4.20202553239863	2.03216197503015	0.190028830892811	0.860393900839026
PB.15467	0.178056891944859	7.5921277459245	2.03154986619858	0.190088911483727	0.860393900839026
PB.8245	0.532084217765707	3.02744009934915	2.03151854617478	0.190091986341078	0.860393900839026
PB.16160	0.159559767327816	8.92213786921097	2.03140249428281	0.190103380372464	0.860393900839026
PB.16030	0.34825054459545	5.35316651395054	2.02993609531612	0.19024743154605	0.860393900839026
PB.3116	-0.187439560043877	6.26324637862071	2.02825287006496	0.19041296417362	0.860393900839026
PB.17517	0.233561534645559	5.37799628015908	2.02787199209501	0.190450447635955	0.860393900839026
PB.10145	0.748714705852635	0.973888726455431	2.02632153620573	0.190603135936623	0.860393900839026
PB.19184	0.397098660616106	3.28283076864021	2.02613040994022	0.190621969412879	0.860393900839026
PB.5458	-0.266419176565323	3.77495172910274	2.02607033189819	0.190627889988587	0.860393900839026
PB.13013	-0.477302450920499	2.44561820213054	2.02580113023765	0.190654422342836	0.860393900839026
PB.1326	0.258795554398387	4.48576074713366	2.02498974181055	0.190734422452687	0.860393900839026
PB.18605	-0.335600446480602	3.95911589414522	2.02404663658642	0.190827466327108	0.860393900839026
PB.417	-0.26855538809096	4.00862951483622	2.02340301464271	0.190890999267801	0.860393900839026
PB.14777	0.306026563491382	4.24732062480415	2.02288920082646	0.190941739136739	0.860393900839026
PB.5548	0.211813989266222	7.66500282793506	2.02161204230705	0.19106793929966	0.860393900839026
PB.17620	-0.217487372324879	6.26578521345949	2.02115522812381	0.191113105922423	0.860393900839026
PB.23837	-0.297996002993908	4.15765477768857	2.02063925990687	0.19116413862042	0.860393900839026
PB.18586	-0.333877813643663	4.13579251388651	2.02023345244619	0.191204288608784	0.860393900839026
PB.6208	0.251618665606661	5.65980122592262	2.01837435119727	0.191388370935223	0.860393900839026
PB.16404	0.280745006020208	4.10721104997658	2.01820029824814	0.191405617354187	0.860393900839026
PB.20879	-0.192077221033143	7.316182711218	2.01639891019058	0.191584235143966	0.860393900839026
PB.17070	-0.584223015296152	6.95130786012033	2.0161445613013	0.191609473400491	0.860393900839026
PB.1961	-0.18511981356437	7.84207403906781	2.01524989035764	0.191698284516756	0.860393900839026
PB.6664	0.428423380816862	2.55785139202636	2.00947119542599	0.192273258235517	0.860393900839026
PB.19199	-0.659795659897575	0.92799449353355	2.00939148097571	0.192281206010842	0.860393900839026
PB.15541	-0.471680393027819	6.52496689880452	2.00739142208456	0.1924807633525	0.860393900839026
PB.8579	-0.21587571436759	5.08806003821002	2.00716560180283	0.192503312311044	0.860393900839026
PB.17359	0.24472709354685	5.45894348378251	2.00709745730593	0.1925101174824	0.860393900839026
PB.7714	0.603048855267395	2.9593921773521	2.00603934620365	0.192615826237565	0.860393900839026
PB.3095	0.303401009287278	6.65590898950805	2.0059186498779	0.192627889176911	0.860393900839026
PB.10371	-0.689830019730823	0.728918732455063	2.00383613343564	0.192836186166513	0.860393900839026
PB.20950	-0.158926388924379	8.25896025752006	2.00173301250168	0.193046853039868	0.860393900839026
PB.13689	0.222710274255997	4.94965691600545	2.0015736787913	0.193062825959704	0.860393900839026
PB.18334	0.51262355805926	5.63693730042402	2.00107758893331	0.193112569520099	0.860393900839026
PB.5609	-0.311328713728616	4.2353568014159	2.00073410172373	0.193147021567209	0.860393900839026
PB.14638	0.402980919198423	4.39544614936998	1.99938062782401	0.193282856981914	0.860393900839026
PB.3593	0.221066460567982	6.38942603123888	1.99911758480649	0.193309271112294	0.860393900839026
PB.12156	-1.03865353528457	2.88040529821083	1.99888809125674	0.19333232027309	0.860393900839026
PB.24163	-0.30435494416825	4.70642662053419	1.9985315207492	0.193368139764473	0.860393900839026
PB.7350	-0.236624333503317	5.60315122818591	1.99762697960262	0.193459046202555	0.860393900839026
PB.17893	-0.271309269034304	4.23916093549809	1.99755499578867	0.193466283061217	0.860393900839026
PB.24695	-0.692532335009151	6.15253165281084	1.99733058058117	0.193488846886582	0.860393900839026
PB.2182	0.207222918376653	5.99706805801788	1.99714731167885	0.193507276295624	0.860393900839026
PB.25887	0.352502539425153	3.4660554331222	1.99701222599781	0.193520861948325	0.860393900839026
PB.286	0.563679946272716	3.62103826350089	1.99675116301062	0.193547120872289	0.860393900839026
PB.24825	0.218237433338773	5.47857273622074	1.99670853707217	0.193551408843918	0.860393900839026
PB.15770	0.278856923030779	6.30708427549173	1.99594493474002	0.193628245455022	0.860393900839026
PB.8246	-0.289135024901938	5.62216423715568	1.99453068046515	0.193770662112561	0.860393900839026
PB.2146	-0.257408847806828	4.47699084839817	1.99397208985672	0.193826951692356	0.860393900839026
PB.19279	-0.226942031455338	5.6709553573905	1.99318562576015	0.193906241728143	0.860393900839026
PB.7757	0.54383304854383	1.26027370414992	1.99314410217523	0.193910429287356	0.860393900839026
PB.4664	0.353497291973266	3.49232708235393	1.99259522318875	0.193965793977874	0.860393900839026
PB.24972	-0.219300595229167	6.5224659157269	1.99212570561783	0.194013170550033	0.860393900839026
PB.2581	0.297370759342078	4.20757524309184	1.99161516779593	0.194064704019753	0.860393900839026
