"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"gene"
1.11232500700723	3.21337967235352	12.3706643809659	0.00727368618282872	0.291905192468895	"PB.7060"
1.26394578532304	3.54597124440829	12.3114615330464	0.00736680273356944	0.294593739100931	"PB.4060"
-1.89336225709454	8.28118664786044	12.1201399397631	0.00767803883033499	0.305954925405257	"PB.62"
0.81093793939973	6.63302191234639	12.0843740851966	0.00773802465740856	0.307259521343649	"PB.17671"
-0.561184665091308	8.39567918295756	12.0255858401412	0.0078378957647403	0.310133159785882	"PB.9160"
1.03265985557652	3.73180620119695	11.9903763130301	0.00789847910774072	0.311437583559413	"PB.19072"
0.698756059116984	4.97043664043208	11.9525565181441	0.00796420432965796	0.312934955489731	"PB.21745"
0.456818257395583	6.01929247640253	11.9313666549134	0.00800132672828118	0.31330194970426	"PB.16283"
-0.58035636598745	7.91574093726205	11.906089417243	0.00804589185232716	0.313384689612334	"PB.9365"
0.794968267922776	5.27809860938061	11.898676794126	0.00805901924160476	0.313384689612334	"PB.23833"
-1.25478088498972	8.7059700180533	11.8444173412797	0.00815592616580329	0.315291006672302	"PB.16292"
-0.477793644528236	5.86071926625821	11.833637797621	0.00817535068930502	0.315291006672302	"PB.16048"
0.555643245692657	8.30542522510552	11.8175987011368	0.00820435950987808	0.315291006672302	"PB.23079"
1.62604695627657	3.79952391017754	11.8090478151711	0.00821987726892408	0.315291006672302	"PB.22153"
0.979504343538175	4.25243673540584	11.7076306321819	0.00840674035704145	0.32071258613085	"PB.11207"
-0.692184250757349	4.15662523716572	11.7015554235209	0.00841810104591041	0.32071258613085	"PB.13235"
0.668262418769284	5.98522569720064	11.5879803364666	0.0086340486414324	0.327832210536812	"PB.9325"
0.841526887953871	4.22607129402868	11.5126359388308	0.00878111787367398	0.332297537790005	"PB.12864"
1.67854395824978	0.737535668510411	11.4867643227525	0.00883233648668404	0.333117921606475	"PB.10422"
-0.896330491855132	6.42854367435458	11.4616101995563	0.00888249171936104	0.333892863730782	"PB.15795"
1.07407443372094	2.86577446070283	11.4161089922186	0.0089741214318406	0.33420433806055	"PB.20244"
-0.751515669248379	3.71987686147727	11.4158591065783	0.00897462788884167	0.33420433806055	"PB.27432"
-0.385470607887496	9.24540436599892	11.4084121829152	0.00898973732422238	0.33420433806055	"PB.23222"
1.70570896905029	2.05517054553532	11.3987829585231	0.00900932151905712	0.33420433806055	"PB.9181"
-0.634684402170117	4.18646585194673	11.3721946137364	0.00906367415523487	0.335118208028143	"PB.21248"
0.572683476484438	4.90427731747719	11.3017978087287	0.00920956535263758	0.338756478059642	"PB.16975"
0.736367001631722	4.41588244401286	11.2957882086159	0.0092221547188357	0.338756478059642	"PB.14613"
-1.00856839946163	3.96244636840672	11.270822597447	0.00927468455077689	0.339579927529581	"PB.19536"
0.801639045898516	4.81881379457683	11.2420805149665	0.00933562260082102	0.339712920108995	"PB.19298"
1.79647975866332	1.10222898978528	11.2339494821092	0.0093529521584432	0.339712920108995	"PB.5344"
1.6688686386412	0.958530998744512	11.2265814772914	0.00936869009079521	0.339712920108995	"PB.1228"
1.09109832939835	2.47140960628561	11.1852582263998	0.00945756953828677	0.341836575907884	"PB.13627"
-0.611205778002229	5.90442728064797	11.1661549138786	0.00949901239772386	0.342237580859847	"PB.5148"
-0.539764004733928	6.4089062740398	11.1102688952626	0.00962155725482733	0.345548729817477	"PB.25439"
1.02157906716686	3.35171468553295	11.0819323108102	0.00968444488971852	0.346703127051923	"PB.1997"
-0.609202479882478	7.02019774134831	11.0279276052102	0.00980572190631012	0.348933890281476	"PB.8207"
0.736414324036181	7.48942122044918	11.0266380495968	0.00980864088137163	0.348933890281476	"PB.10262"
-0.532784341709771	4.9064118100305	11.0121435347542	0.00984152451518638	0.349002742005524	"PB.19719"
-1.55399048682501	0.82287168419744	10.9830306046413	0.00990798875422016	0.349942689863283	"PB.16290"
0.8960600222105	7.18702273579122	10.9605302632391	0.00995973992175566	0.349942689863283	"PB.24008"
0.901054676844881	4.8225562810154	10.9599301837494	0.00996112471810887	0.349942689863283	"PB.4023"
1.08778129498472	2.34664619536298	10.8938750700194	0.0101150366077113	0.353983840409654	"PB.22471"
0.827931200203596	5.90740331935426	10.8837303908795	0.0101389359273138	0.353983840409654	"PB.13174"
-1.26975022884519	3.7148413723654	10.8391476549453	0.0102448036598644	0.356229435243077	"PB.13153"
1.1901884909841	1.95001420775919	10.830109689191	0.0102664331341669	0.356229435243077	"PB.16998"
1.0303287458115	4.03121229455652	10.8106841895569	0.0103131146940721	0.356751516579911	"PB.25169"
-0.448999882423555	7.86899881763803	10.7642411741053	0.0104257986045054	0.358957688310855	"PB.13874"
0.808370165828693	3.15306044350203	10.7568391545955	0.0104438994385157	0.358957688310855	"PB.7976"
0.943011326979005	2.73186243677793	10.7410284520943	0.0104826940966722	0.358957688310855	"PB.17472"
-1.70526747860833	0.836389634744787	10.7217130622675	0.0105303321390737	0.358957688310855	"PB.19084"
1.14555376837052	2.92003777574698	10.7055787048356	0.0105703316063447	0.358957688310855	"PB.4972"
-0.859261111068357	5.85571655245818	10.6969460956875	0.010591810862543	0.358957688310855	"PB.13574"
0.838449640432232	4.66866919594538	10.6937775725995	0.0105997082741434	0.358957688310855	"PB.270"
-0.925048346474153	7.9365025485994	10.6741640968669	0.0106487576429846	0.359349248081308	"PB.8455"
-0.666552569588958	5.05581479088155	10.6637158546098	0.010675002049059	0.359349248081308	"PB.2114"
1.49419559832036	2.6564093653275	10.632457900146	0.010753999945609	0.360931123174501	"PB.537"
-0.549682117955743	4.92652019176017	10.6172915577292	0.0107925920991484	0.361151516623431	"PB.22195"
-0.675807965394479	5.63168004879393	10.6013779526357	0.010833271427385	0.361216934778826	"PB.9003"
1.12729554131081	1.69299056735999	10.5915033195525	0.0108586096382036	0.361216934778826	"PB.10878"
-0.603974384355943	4.65819823629612	10.5578920717162	0.0109454110717531	0.363033531341645	"PB.4899"
0.400486495953817	7.29801222139643	10.5210140345146	0.0110416460798357	0.365151445285358	"PB.5519"
1.79437846902728	4.45630335073559	10.5062701948801	0.0110804157216481	0.365362128926976	"PB.11727"
1.14341249013105	8.05016535582593	10.460266090108	0.0112024811337799	0.368310145031008	"PB.13192"
0.709278921881943	7.43323958695196	10.4427506496169	0.0112493960446371	0.368777439521433	"PB.18410"
0.74856293369679	5.46377238236878	10.421094525071	0.0113077407550918	0.369564812476432	"PB.13931"
1.72184820198071	1.39184965249654	10.4095646928561	0.0113389576232017	0.369564812476432	"PB.8224"
-1.16135946085763	4.68537238393619	10.3971701455922	0.0113726355727403	0.369594269031104	"PB.4530"
-0.565340674173497	6.41953623565046	10.3613645272234	0.0114706278053412	0.370397018442666	"PB.24219"
0.43505980710577	6.08628805063652	10.3465808898972	0.0115113942380517	0.370397018442666	"PB.20706"
0.729928700866371	7.01281571135528	10.3407064339044	0.0115276433921089	0.370397018442666	"PB.14754"
0.637933972389344	3.97293088313075	10.3403182826213	0.0115287180520862	0.370397018442666	"PB.7979"
-0.95666303248284	3.82314258969112	10.3155750804245	0.0115974820688527	0.371547742302421	"PB.11786"
0.924149915430424	2.19991240789451	10.3014027788696	0.0116370987169261	0.37176079952061	"PB.9645"
0.826771909429662	3.66789232279236	10.2542102559861	0.0117702405403788	0.374951984671899	"PB.23417"
-0.358050441493052	8.04412493711414	10.2385364477014	0.0118148798556322	0.375313803188633	"PB.594"
1.12204322025526	4.51880402603927	10.1805024520925	0.0119820101721227	0.379471192871739	"PB.8852"
0.758137781732776	4.32060308174071	10.1698337775917	0.0120130545229414	0.379471192871739	"PB.10679"
-0.523989682834256	5.72989145888437	10.1142982329714	0.0121762845172519	0.383552962293436	"PB.7051"
1.63615285111056	1.01391524704462	10.0848195376875	0.0122640518244475	0.385241538786336	"PB.17670"
-2.23934066597446	1.72171605697688	10.0591268372612	0.0123411911584725	0.38658781303915	"PB.11815"
2.15327246886156	0.694279878903819	10.0300308665668	0.0124292802734143	0.388268680452336	"PB.23221"
-1.11117111903638	6.91235428601596	9.97980022841737	0.0125832083337363	0.388942113079691	"PB.14347"
1.70128809105351	0.511322888165924	9.97747544313339	0.0125903898529827	0.388942113079691	"PB.1108"
-0.835047802129314	5.05745231141549	9.97550057662565	0.0125964944493636	0.388942113079691	"PB.12053"
-0.983062796590787	3.63690410748773	9.97047897683764	0.0126120335679544	0.388942113079691	"PB.1392"
-0.888510673805549	2.94046202274531	9.96684697908999	0.0126232875221395	0.388942113079691	"PB.7651"
1.30412982405423	0.76758948478779	9.95004307711845	0.0126755186619807	0.389487258722498	"PB.14208"
-0.879295376803992	3.60919651272348	9.91785697580006	0.012776316504795	0.391517720718948	"PB.11178"
1.28724270046687	1.11121574508386	9.81660617595873	0.01309999241379	0.399193939578688	"PB.11444"
1.30001233439996	1.1827207934089	9.81193199087838	0.0131151802553945	0.399193939578688	"PB.16217"
1.49012703459845	0.915519831849363	9.80645340432803	0.0131330098061269	0.399193939578688	"PB.13792"
-0.540593782232922	5.11629609941772	9.77745321806282	0.0132278933784162	0.400807920275002	"PB.16478"
-0.724310322378841	4.19011409466264	9.76855077878328	0.0132571920069678	0.400807920275002	"PB.14518"
0.906617433671093	2.66837419392506	9.7320262854901	0.0133782476018828	0.403276541474042	"PB.437"
2.09338173585271	4.9500571238722	9.71574682287221	0.0134326478197435	0.403276541474042	"PB.17479"
-0.814379747018293	5.74934568237112	9.71172569531621	0.0134461274802021	0.403276541474042	"PB.10817"
-0.71191816931524	6.68623435402359	9.63679543737887	0.0137004241820419	0.409382299557939	"PB.17749"
0.698092865398521	7.5991488921179	9.61650991988909	0.0137702984176026	0.409382299557939	"PB.13239"
-0.394824661197457	7.11439468981738	9.61410852548967	0.0137785995117694	0.409382299557939	"PB.12365"
-0.900416604811925	2.51904576111513	9.59903460463609	0.013830849581841	0.409382299557939	"PB.4604"
0.499274272695642	9.49335166848594	9.59892829567392	0.0138312189528753	0.409382299557939	"PB.3425"
0.869660808987187	5.72931723167645	9.57143357012598	0.0139271641182662	0.410491858579608	"PB.16151"
0.836633925044618	3.87081463849287	9.5608756111729	0.0139642275564854	0.410491858579608	"PB.10526"
0.83868571216972	4.42475992537823	9.55698727466513	0.0139779084592152	0.410491858579608	"PB.7736"
0.778859048341255	6.56597183998093	9.53362717551068	0.0140604526648001	0.411843440781691	"PB.23416"
0.848571574825323	4.62548702155101	9.49811576589327	0.0141871026690507	0.413593124308211	"PB.21074"
-0.384513619527052	10.4177078130428	9.49632165666676	0.0141935389826441	0.413593124308211	"PB.25158"
0.468754727572949	6.38727616210617	9.48147843696437	0.0142469285977993	0.414078901539646	"PB.17823"
0.796266361201263	4.29663062434882	9.45561005234541	0.0143405749440077	0.414748225985554	"PB.8744"
0.421812381860937	6.60744520408622	9.45480157789418	0.0143435140670716	0.414748225985554	"PB.22337"
0.435358158064367	7.2947732319617	9.41504714254754	0.0144889689185796	0.417224357489214	"PB.2975"
-1.02399691505706	2.34012506824727	9.41119974203247	0.014503143401239	0.417224357489214	"PB.22559"
0.462570056414833	5.81676651457931	9.37668892854282	0.0146310641063729	0.419833358594319	"PB.11557"
-0.372531736815038	6.81098542995463	9.33088510191441	0.0148030269007869	0.423689681117192	"PB.7835"
-0.832015458389178	4.94907964176832	9.23826660241849	0.0151585238061394	0.43276626066287	"PB.27439"
-1.77486985522383	2.20926276220827	9.21848398368531	0.0152358316273541	0.433874932478971	"PB.11930"
-0.382449869346201	7.69648034540196	9.18652446763899	0.0153617678489258	0.436359335094047	"PB.13493"
0.527776430204215	4.46028226592498	9.17275348366496	0.0154164327667115	0.43681183997539	"PB.8105"
-1.13525946907527	5.17885696852638	9.15439195203672	0.0154896984991605	0.437308712397777	"PB.6984"
0.458940992413573	6.63522675628766	9.14854573594423	0.01551311711731	0.437308712397777	"PB.19827"
-1.46414335349563	2.98478156949427	9.13928467525814	0.0155503053712431	0.437308712397777	"PB.590"
-0.98503809792986	1.75672511502116	9.09938976471023	0.0157117835709758	0.440750704800732	"PB.12693"
-1.43866731448989	1.98612134030117	9.05768815988032	0.0158828186772886	0.442161243691682	"PB.781"
0.664870655832779	8.36579874006963	9.04985632727008	0.0159151990245991	0.442161243691682	"PB.8692"
0.808053790340766	3.02210716860747	9.04897303495277	0.01591885612566	0.442161243691682	"PB.25737"
1.66866156144753	0.817909271662215	9.04896180490542	0.0159189026282542	0.442161243691682	"PB.16964"
-0.448960012935198	5.23471830253725	9.01683449644687	0.0160526361090267	0.44478028845576	"PB.25083"
-0.757188080322182	5.8335538992785	8.9684544822588	0.0162566813296283	0.448505966517353	"PB.2416"
1.02535653563539	1.58393211992745	8.96611181183382	0.0162666436379886	0.448505966517353	"PB.16639"
1.23407783384059	3.00908955070535	8.91872613443793	0.0164697999509427	0.452083203425195	"PB.25810"
0.689719509768624	7.03973447448758	8.91716133005141	0.0164765626148581	0.452083203425195	"PB.17529"
-0.426998121010611	11.2405338555649	8.89798102705547	0.0165597371731281	0.453091051962693	"PB.9137"
-1.09646715591348	4.79521892680977	8.89019485213442	0.0165936511891986	0.453091051962693	"PB.13542"
1.32387453395658	0.846439617326774	8.8305353220403	0.0168564084557223	0.458642578220659	"PB.23555"
0.560136843171115	4.86436705224724	8.82561566627112	0.0168783071704863	0.458642578220659	"PB.1617"
-0.585053996092972	4.26027689694355	8.7979862401476	0.0170019555898496	0.460053333496597	"PB.856"
0.904591333914546	4.43467002464721	8.79509477879417	0.0170149608912624	0.460053333496597	"PB.9238"
-0.985122450216854	2.21307332136946	8.78255683892546	0.0170714983910283	0.460053333496597	"PB.21338"
-0.406195884031445	7.7655995681893	8.77771232938635	0.0170934066449476	0.460053333496597	"PB.7955"
-0.427853613951715	6.04715249624033	8.74980131216445	0.0172203146085862	0.461257024654787	"PB.19661"
0.698321955009579	5.03256037161152	8.74856585533188	0.0172259592359353	0.461257024654787	"PB.24440"
-0.476267203462748	6.07103961622528	8.74094314523985	0.0172608374926239	0.461257024654787	"PB.24690"
-0.467251980597071	4.6875101946233	8.73131683877946	0.0173050094976371	0.461344189373176	"PB.21135"
-0.565354131685755	6.03544038573235	8.70538215361853	0.017424720095559	0.463440020088725	"PB.12773"
-0.793584285643276	5.3133449173829	8.6810895064346	0.0175377911193868	0.465214649798723	"PB.1343"
-0.677186950513583	4.10203062312341	8.66968941782919	0.0175911692582737	0.465214649798723	"PB.21353"
-0.371822768955416	6.9429342215982	8.66021290892002	0.0176356952778735	0.465214649798723	"PB.3310"
-1.39965641321055	1.11192201188275	8.65580430306608	0.0176564574012462	0.465214649798723	"PB.19806"
-1.41107117947337	0.948866579217657	8.63483324983857	0.0177556388092814	0.466737386602018	"PB.22557"
-0.608975377380301	4.75322565430038	8.59897470886091	0.0179268480765087	0.469529457705664	"PB.13331"
-1.68799264737764	1.01438236027843	8.59517163089101	0.0179451269194946	0.469529457705664	"PB.5635"
-0.454276802392544	4.74850749421538	8.58542965536157	0.0179920564084421	0.469667639162041	"PB.19592"
1.08688381729935	3.21606238258097	8.57638683991244	0.0180357551961334	0.469721042371355	"PB.23541"
-1.28381893068067	0.965567424460047	8.56052134369544	0.0181127450919429	0.470351486232542	"PB.10221"
-0.481303532320913	8.57755985786224	8.554231749799	0.0181433800222715	0.470351486232542	"PB.5123"
1.77649933688471	0.606280502292766	8.51498812836462	0.0183359947856917	0.473717619144065	"PB.23080"
-0.929750358850843	2.10559277819981	8.50805109543164	0.0183703083362089	0.473717619144065	"PB.807"
1.59179973065287	1.53688188925601	8.50221310117107	0.0183992477773433	0.473717619144065	"PB.8909"
-1.01779803429882	3.12680888963688	8.4813062757694	0.0185033532441991	0.474054148979696	"PB.12576"
-0.477634841995374	5.135026136319	8.47785833670527	0.0185205928981534	0.474054148979696	"PB.16737"
0.871664748382371	3.00379860831536	8.46670798120655	0.0185764821578304	0.474054148979696	"PB.13672"
0.984471545399519	3.00848024621072	8.46591444271675	0.018580467664186	0.474054148979696	"PB.24330"
0.667116171751892	6.08324616413647	8.45009002201582	0.0186601686347917	0.474558224781978	"PB.15862"
0.92494000654622	2.52197053815907	8.44529791326282	0.0186843887384232	0.474558224781978	"PB.20319"
-0.450421299226285	5.14056598616694	8.43535736193556	0.018734755339968	0.474768170716448	"PB.5027"
-0.379342647414612	6.46945785059436	8.41946746087837	0.0188156189808226	0.475438737689388	"PB.21180"
-0.459925403962947	5.87089341193547	8.41361020413337	0.0188455365564562	0.475438737689388	"PB.20325"
-0.780816052045502	3.1657229305521	8.36754632210718	0.0190829056816565	0.480352516455447	"PB.5604"
-0.55178612018457	4.05578903086258	8.34179893977464	0.0192172120714408	0.482362177281852	"PB.3376"
-0.73681328935944	3.52942259130895	8.32894504093974	0.0192847042746115	0.482362177281852	"PB.2089"
-0.473871473895823	8.33768638680657	8.32705819707991	0.0192946364888589	0.482362177281852	"PB.2032"
1.86067211224146	4.21433489719742	8.31962262199384	0.0193338391532675	0.482362177281852	"PB.9060"
1.10889028547719	2.77943011171692	8.29440840987223	0.0194675199354777	0.483061709795241	"PB.15447"
0.652878836356459	4.42159591704979	8.28921739679302	0.0194951849745782	0.483061709795241	"PB.26503"
0.952910973148227	2.69128001091401	8.28362678975278	0.0195250346148486	0.483061709795241	"PB.12467"
0.724215186957645	2.93875722006246	8.28209530318943	0.0195332215719278	0.483061709795241	"PB.13119"
-1.21549996522074	1.08472478102466	8.2641179979141	0.0196296455779765	0.484384055104684	"PB.22353"
1.3963164321445	2.71468205950797	8.24372897725851	0.0197397266244889	0.485029331349146	"PB.6393"
-1.29243480865814	4.1772493436654	8.24334329611119	0.0197418163597817	0.485029331349146	"PB.11638"
-0.815141000871134	3.45184893054077	8.22718911482553	0.0198295935254528	0.486126796057675	"PB.8756"
-0.412079421606012	5.25272355780257	8.18602740575234	0.0200554706576033	0.489718629246008	"PB.8111"
-1.25809886032728	4.54350073809489	8.17816059204814	0.0200990058381686	0.489718629246008	"PB.1935"
0.38201169016885	6.75119187763046	8.17226699807727	0.0201316986230555	0.489718629246008	"PB.904"
0.412917472409531	6.14898818405221	8.16900658989845	0.0201498132455571	0.489718629246008	"PB.16247"
-0.453797581994332	5.98601677802937	8.14555429981954	0.0202807152049084	0.490829740707731	"PB.245"
0.734439016707355	4.831477717403	8.14473125005077	0.0202853284518157	0.490829740707731	"PB.12437"
-0.40443125930639	6.11650006187335	8.13577793479658	0.0203355972564482	0.490829740707731	"PB.16074"
-0.359887642346879	6.29242365290325	8.12973208629823	0.0203696301011987	0.490829740707731	"PB.15351"
0.426435858152608	9.00200714827039	8.08432832315264	0.0206275035187898	0.495203085296133	"PB.17550"
0.985311636052477	3.02789361821444	8.0794064726234	0.0206557021886577	0.495203085296133	"PB.1079"
-0.620901828257706	3.49144522730812	8.07213375366553	0.0206974579764355	0.495203085296133	"PB.11067"
0.522919606720038	4.15353866226117	8.063143835392	0.0207492189807624	0.495203085296133	"PB.1358"
-0.522689030043279	7.34767308575609	8.05942313034083	0.0207706889549588	0.495203085296133	"PB.4295"
0.795399815742405	4.56013846738455	8.05028918044947	0.0208235135177432	0.495415109577194	"PB.10838"
-0.963668016575314	3.80479163680492	8.02445620681024	0.0209738264418247	0.497940717440962	"PB.5818"
0.921125192596985	4.75143045270078	8.01309015245895	0.0210403914051999	0.498471625790839	"PB.14927"
0.437058343792819	5.73567945445087	7.99632585966878	0.0211390541557215	0.49975914824753	"PB.1638"
0.599680339146544	5.67451379332758	7.98181952277298	0.0212248957287426	0.50043624110387	"PB.25378"
0.613680559634109	6.38451916297315	7.97650602252205	0.0212564475914475	0.50043624110387	"PB.15426"
-0.757180221239107	4.42297616537399	7.952805194022	0.0213979012551915	0.502369525859556	"PB.25287"
-0.408557488933589	6.48639071884802	7.94784371756624	0.0214276617840247	0.502369525859556	"PB.18386"
-0.738125051202258	3.23720694541563	7.9267164732032	0.0215549711532724	0.504305829243678	"PB.10134"
-0.448774250928778	5.35151482577387	7.90765040926936	0.0216706736601536	0.504685585497705	"PB.14381"
-1.21609743244833	2.29910491429067	7.90436814537782	0.0216906704415966	0.504685585497705	"PB.3575"
0.705403676044209	2.94847678365974	7.90194249688652	0.0217054632407899	0.504685585497705	"PB.11915"
-0.394164679605222	6.4572248299379	7.89160119840854	0.021768671402937	0.505113801257039	"PB.11283"
-1.61088049481362	0.922411659994049	7.86889973406177	0.021908237347338	0.506852190765984	"PB.3399"
0.672093322565357	5.11792944341291	7.86481293371151	0.0219334813420059	0.506852190765984	"PB.10616"
0.484460906962602	6.32254542973648	7.79915673088372	0.0223440727590058	0.515284475466888	"PB.21355"
0.334359787107257	7.01279613310243	7.76621541233314	0.0225537010670217	0.518818892954531	"PB.13943"
-0.928405366253208	2.74773465584861	7.76065193921617	0.0225893479152855	0.518818892954531	"PB.5047"
-0.490655681676106	4.9430451151328	7.75216829397769	0.0226438410735063	0.519013406068964	"PB.22274"
-0.433769623672305	5.30114998134523	7.72436449824071	0.0228235910975931	0.521324655560952	"PB.1439"
0.433172530916471	6.18144093289331	7.72000832365001	0.0228519151754889	0.521324655560952	"PB.1952"
-0.436988809577677	5.38392559699616	7.70903040494103	0.0229234896231407	0.521324655560952	"PB.12127"
1.9936031943586	0.9879435107211	7.70809614888882	0.0229295937889716	0.521324655560952	"PB.5466"
-0.917607392776192	4.40688645582247	7.69875237285389	0.0229907554892839	0.521663480186427	"PB.15625"
0.398335864963593	7.3347397393157	7.68987688875714	0.0230490411587281	0.521935817564211	"PB.15686"
1.00205565946899	2.29280475630069	7.67679926652272	0.0231352600023922	0.522838330755466	"PB.15500"
-0.827575149714688	2.20680573605474	7.6653931970335	0.0232107884771198	0.523496123312959	"PB.24136"
